departamento,fecha,ML,Low_90,High_90,Low_50,High_50
Boyacá,2020-07-11,1.26,0.67,1.9000000000000001,1.06,1.57
Boyacá,2020-07-12,1.25,0.66,1.8800000000000001,1.03,1.53
Boyacá,2020-07-13,1.24,0.65,1.86,1.04,1.54
Boyacá,2020-07-14,1.33,0.75,1.95,1.1400000000000001,1.6400000000000001
Boyacá,2020-07-15,1.35,0.76,1.94,1.1500000000000001,1.6400000000000001
Boyacá,2020-07-16,1.3900000000000001,0.84,2.0100000000000002,1.18,1.6600000000000001
Boyacá,2020-07-17,1.4000000000000001,0.8300000000000001,1.97,1.19,1.6600000000000001
Boyacá,2020-07-18,1.36,0.81,1.93,1.1500000000000001,1.61
Boyacá,2020-07-19,1.36,0.84,1.95,1.19,1.6500000000000001
Boyacá,2020-07-20,1.34,0.8200000000000001,1.9100000000000001,1.16,1.61
Boyacá,2020-07-21,1.25,0.74,1.82,1.04,1.48
Boyacá,2020-07-22,1.27,0.76,1.83,1.09,1.53
Boyacá,2020-07-23,1.29,0.76,1.81,1.12,1.56
Boyacá,2020-07-24,1.3,0.8,1.84,1.12,1.55
Boyacá,2020-07-25,1.31,0.8200000000000001,1.85,1.11,1.53
Boyacá,2020-07-26,1.3800000000000001,0.89,1.9000000000000001,1.22,1.6400000000000001
Boyacá,2020-07-27,1.42,0.9400000000000001,1.93,1.25,1.6600000000000001
Boyacá,2020-07-28,1.45,0.99,1.96,1.29,1.69
Boyacá,2020-07-29,1.48,1.01,1.95,1.32,1.71
Boyacá,2020-07-30,1.49,1.04,1.96,1.33,1.71
Boyacá,2020-07-31,1.5,1.08,1.98,1.35,1.72
Boyacá,2020-08-01,1.45,1.02,1.8900000000000001,1.3,1.6600000000000001
Boyacá,2020-08-02,1.3900000000000001,0.96,1.81,1.23,1.58
Boyacá,2020-08-03,1.3900000000000001,0.99,1.83,1.26,1.61
Boyacá,2020-08-04,1.3800000000000001,0.97,1.79,1.24,1.58
Boyacá,2020-08-05,1.36,0.97,1.78,1.19,1.52
Boyacá,2020-08-06,1.32,0.9400000000000001,1.74,1.18,1.51
Boyacá,2020-08-07,1.32,0.9500000000000001,1.74,1.2,1.53
Boyacá,2020-08-08,1.33,0.9400000000000001,1.71,1.2,1.52
Boyacá,2020-08-09,1.31,0.9400000000000001,1.7,1.2,1.52
Boyacá,2020-08-10,1.33,0.96,1.71,1.2,1.51
Boyacá,2020-08-11,1.34,0.98,1.72,1.23,1.54
Boyacá,2020-08-12,1.36,1.01,1.74,1.23,1.53
Boyacá,2020-08-13,1.4000000000000001,1.06,1.78,1.29,1.59
Boyacá,2020-08-14,1.37,1.03,1.73,1.25,1.54
Boyacá,2020-08-15,1.37,1.04,1.73,1.27,1.56
Boyacá,2020-08-16,1.34,1.01,1.69,1.22,1.5
Boyacá,2020-08-17,1.35,1.04,1.71,1.25,1.53
Boyacá,2020-08-18,1.34,1.03,1.69,1.22,1.49
Boyacá,2020-08-19,1.36,1.05,1.7,1.26,1.53
Boyacá,2020-08-20,1.4000000000000001,1.1,1.74,1.27,1.53
Boyacá,2020-08-21,1.41,1.1,1.72,1.31,1.57
Boyacá,2020-08-22,1.3900000000000001,1.09,1.7,1.27,1.52
Boyacá,2020-08-23,1.34,1.04,1.6400000000000001,1.24,1.49
Boyacá,2020-08-24,1.23,0.9500000000000001,1.55,1.1400000000000001,1.3900000000000001
Boyacá,2020-08-25,1.19,0.9,1.49,1.11,1.36
Boyacá,2020-08-26,1.12,0.8300000000000001,1.42,1.03,1.28
Boyacá,2020-08-27,1.06,0.76,1.35,0.97,1.22
Boyacá,2020-08-28,1.02,0.74,1.34,0.93,1.18
Boyacá,2020-08-29,1.0,0.71,1.31,0.9,1.1500000000000001
Boyacá,2020-08-30,1.04,0.76,1.37,0.9400000000000001,1.19
Boyacá,2020-08-31,1.06,0.78,1.3900000000000001,0.96,1.21
Boyacá,2020-09-01,1.05,0.77,1.3800000000000001,0.9500000000000001,1.2
Boyacá,2020-09-02,1.1,0.8200000000000001,1.43,1.0,1.25
Boyacá,2020-09-03,1.1300000000000001,0.85,1.46,1.03,1.28
Boyacá,2020-09-04,1.1300000000000001,0.84,1.44,1.03,1.28
Boyacá,2020-09-05,1.1300000000000001,0.84,1.44,1.03,1.28
Boyacá,2020-09-06,1.1,0.8200000000000001,1.42,1.01,1.26
Boyacá,2020-09-07,1.07,0.79,1.3900000000000001,0.98,1.23
Boyacá,2020-09-08,1.05,0.77,1.37,0.96,1.21
Boyacá,2020-09-09,1.0,0.72,1.32,0.91,1.16
Boyacá,2020-09-10,1.01,0.72,1.32,0.91,1.16
Boyacá,2020-09-11,1.06,0.78,1.3800000000000001,0.97,1.22
Boyacá,2020-09-12,1.07,0.78,1.3800000000000001,0.98,1.23
Boyacá,2020-09-13,1.11,0.8300000000000001,1.43,1.02,1.27
Boyacá,2020-09-14,1.1,0.81,1.4000000000000001,1.01,1.26
Boyacá,2020-09-15,1.09,0.81,1.4000000000000001,1.01,1.26
Boyacá,2020-09-16,1.09,0.81,1.4000000000000001,0.97,1.21
Boyacá,2020-09-17,1.06,0.78,1.37,0.9400000000000001,1.18
Boyacá,2020-09-18,1.0,0.72,1.31,0.88,1.12
Boyacá,2020-09-19,1.0,0.72,1.31,0.88,1.12
Boyacá,2020-09-20,0.98,0.6900000000000001,1.28,0.89,1.1400000000000001
Boyacá,2020-09-21,1.08,0.79,1.3800000000000001,0.99,1.24
Boyacá,2020-09-22,1.12,0.84,1.43,1.0,1.24
Boyacá,2020-09-23,1.11,0.81,1.3900000000000001,1.0,1.24
Boyacá,2020-09-24,1.1300000000000001,0.85,1.43,1.03,1.27
Boyacá,2020-09-25,1.1300000000000001,0.86,1.44,1.04,1.28
Boyacá,2020-09-26,1.09,0.8,1.37,1.0,1.24
Boyacá,2020-09-27,1.05,0.77,1.34,0.96,1.2
Boyacá,2020-09-28,0.99,0.71,1.28,0.9,1.1400000000000001
Boyacá,2020-09-29,1.02,0.73,1.3,0.93,1.17
Boyacá,2020-09-30,1.05,0.76,1.33,0.96,1.2
Boyacá,2020-10-01,1.06,0.78,1.35,0.97,1.21
Boyacá,2020-10-02,1.09,0.81,1.3800000000000001,1.0,1.24
Boyacá,2020-10-03,1.1500000000000001,0.88,1.45,1.06,1.3
Boyacá,2020-10-04,1.16,0.89,1.45,1.05,1.28
Boyacá,2020-10-05,1.16,0.9,1.46,1.07,1.3
Boyacá,2020-10-06,1.17,0.9,1.45,1.09,1.32
Boyacá,2020-10-07,1.19,0.93,1.48,1.11,1.34
Boyacá,2020-10-08,1.28,1.02,1.56,1.16,1.3800000000000001
Boyacá,2020-10-09,1.31,1.05,1.58,1.22,1.44
Boyacá,2020-10-10,1.28,1.02,1.54,1.2,1.42
Boyacá,2020-10-11,1.27,1.03,1.55,1.17,1.3800000000000001
Boyacá,2020-10-12,1.23,0.99,1.5,1.1500000000000001,1.36
Boyacá,2020-10-13,1.19,0.9400000000000001,1.44,1.11,1.32
Boyacá,2020-10-14,1.1400000000000001,0.9,1.4000000000000001,1.06,1.27
Boyacá,2020-10-15,1.04,0.79,1.29,0.96,1.17
Boyacá,2020-10-16,1.0,0.75,1.25,0.92,1.1300000000000001
Boyacá,2020-10-17,1.03,0.79,1.3,0.9400000000000001,1.1500000000000001
Boyacá,2020-10-18,1.03,0.79,1.3,0.9400000000000001,1.1500000000000001
Boyacá,2020-10-19,1.04,0.8,1.31,0.96,1.17
Boyacá,2020-10-20,1.09,0.85,1.36,1.01,1.22
Boyacá,2020-10-21,1.11,0.87,1.3800000000000001,1.02,1.23
Boyacá,2020-10-22,1.12,0.87,1.37,1.04,1.25
Boyacá,2020-10-23,1.1500000000000001,0.9,1.4000000000000001,1.07,1.28
Boyacá,2020-10-24,1.1300000000000001,0.9,1.4000000000000001,1.06,1.27
Boyacá,2020-10-25,1.1400000000000001,0.9,1.3900000000000001,1.07,1.28
Boyacá,2020-10-26,1.22,0.98,1.47,1.12,1.32
Boyacá,2020-10-27,1.25,1.02,1.5,1.17,1.37
Boyacá,2020-10-28,1.29,1.07,1.55,1.22,1.42
Boyacá,2020-10-29,1.29,1.06,1.53,1.22,1.42
Boyacá,2020-10-30,1.23,1.01,1.47,1.1500000000000001,1.34
Boyacá,2020-10-31,1.18,0.96,1.42,1.1,1.29
Boyacá,2020-11-01,1.1400000000000001,0.92,1.3800000000000001,1.06,1.25
Boyacá,2020-11-02,1.1,0.89,1.35,1.03,1.22
Boyacá,2020-11-03,1.05,0.84,1.3,0.98,1.17
Boyacá,2020-11-04,1.06,0.85,1.31,0.99,1.18
Boyacá,2020-11-05,1.04,0.8300000000000001,1.29,0.97,1.16
Boyacá,2020-11-06,0.99,0.77,1.23,0.91,1.1
Boyacá,2020-11-07,0.9500000000000001,0.73,1.19,0.87,1.06
Boyacá,2020-11-08,0.92,0.6900000000000001,1.1500000000000001,0.8300000000000001,1.02
Boyacá,2020-11-09,0.9,0.68,1.1500000000000001,0.8,0.99
Boyacá,2020-11-10,0.92,0.6900000000000001,1.16,0.85,1.05
Boyacá,2020-11-11,0.92,0.68,1.1500000000000001,0.85,1.05
Boyacá,2020-11-12,0.9500000000000001,0.72,1.2,0.87,1.07
Boyacá,2020-11-13,0.96,0.74,1.22,0.89,1.09
Boyacá,2020-11-14,0.93,0.7000000000000001,1.18,0.85,1.05
Boyacá,2020-11-15,0.88,0.65,1.1300000000000001,0.8,1.0
Boyacá,2020-11-16,0.86,0.62,1.1,0.78,0.98
Boyacá,2020-11-17,0.91,0.68,1.17,0.8200000000000001,1.02
Boyacá,2020-11-18,0.93,0.7000000000000001,1.19,0.84,1.04
Boyacá,2020-11-19,0.89,0.66,1.1500000000000001,0.8,1.0
Boyacá,2020-11-20,0.91,0.67,1.16,0.84,1.05
Boyacá,2020-11-21,0.92,0.6900000000000001,1.19,0.85,1.06
Boyacá,2020-11-22,0.96,0.73,1.23,0.89,1.1
Boyacá,2020-11-23,0.96,0.73,1.23,0.89,1.1
Boyacá,2020-11-24,1.0,0.77,1.27,0.93,1.1400000000000001
Boyacá,2020-11-25,1.03,0.78,1.27,0.96,1.17
Boyacá,2020-11-26,1.05,0.81,1.3,0.9500000000000001,1.1500000000000001
Boyacá,2020-11-27,1.01,0.78,1.27,0.92,1.12
Boyacá,2020-11-28,1.01,0.78,1.27,0.92,1.12
Boyacá,2020-11-29,0.9500000000000001,0.72,1.21,0.86,1.06
Boyacá,2020-11-30,0.96,0.72,1.21,0.86,1.06
Boyacá,2020-12-01,0.9400000000000001,0.7000000000000001,1.19,0.84,1.04
Boyacá,2020-12-02,0.97,0.73,1.22,0.9,1.11
Boyacá,2020-12-03,1.01,0.77,1.26,0.9400000000000001,1.1500000000000001
Boyacá,2020-12-04,0.99,0.75,1.24,0.89,1.09
Boyacá,2020-12-05,0.9500000000000001,0.71,1.2,0.88,1.09
Boyacá,2020-12-06,0.93,0.68,1.17,0.86,1.07
Boyacá,2020-12-07,0.86,0.62,1.12,0.78,0.99
Boyacá,2020-12-08,0.86,0.62,1.12,0.78,0.99
Boyacá,2020-12-09,0.85,0.61,1.12,0.76,0.97
Boyacá,2020-12-10,0.8200000000000001,0.58,1.09,0.73,0.9400000000000001
Boyacá,2020-12-11,0.85,0.61,1.1300000000000001,0.75,0.96
Boyacá,2020-12-12,0.88,0.63,1.1500000000000001,0.8,1.02
Boyacá,2020-12-13,0.91,0.66,1.18,0.8300000000000001,1.05
Boyacá,2020-12-14,0.98,0.72,1.24,0.9,1.12
Boyacá,2020-12-15,1.03,0.78,1.3,0.96,1.18
Boyacá,2020-12-16,1.07,0.8300000000000001,1.35,0.96,1.17
Boyacá,2020-12-17,1.11,0.86,1.37,1.01,1.22
Boyacá,2020-12-18,1.1300000000000001,0.89,1.4000000000000001,1.05,1.26
Boyacá,2020-12-19,1.12,0.88,1.3800000000000001,1.04,1.25
Boyacá,2020-12-20,1.11,0.88,1.3800000000000001,1.04,1.25
Boyacá,2020-12-21,1.11,0.87,1.36,1.04,1.25
Boyacá,2020-12-22,1.09,0.85,1.34,0.99,1.19
Boyacá,2020-12-23,1.1,0.86,1.35,1.0,1.2
Boyacá,2020-12-24,1.09,0.87,1.36,1.01,1.21
Boyacá,2020-12-25,1.07,0.8300000000000001,1.31,0.99,1.19
Boyacá,2020-12-26,1.05,0.81,1.29,0.96,1.16
Boyacá,2020-12-27,1.01,0.77,1.25,0.93,1.1300000000000001
Boyacá,2020-12-28,1.0,0.75,1.23,0.92,1.12
Boyacá,2020-12-29,1.0,0.77,1.26,0.91,1.11
Boyacá,2020-12-30,1.07,0.84,1.33,0.99,1.19
Boyacá,2020-12-31,1.07,0.8300000000000001,1.31,0.98,1.18
Boyacá,2021-01-01,1.03,0.79,1.27,0.9400000000000001,1.1400000000000001
Boyacá,2021-01-02,1.09,0.86,1.34,1.01,1.21
Boyacá,2021-01-03,1.1,0.87,1.35,1.03,1.23
Boyacá,2021-01-04,1.19,0.97,1.45,1.12,1.32
Boyacá,2021-01-05,1.32,1.1,1.57,1.26,1.46
Boyacá,2021-01-06,1.33,1.12,1.58,1.26,1.45
Boyacá,2021-01-07,1.45,1.24,1.69,1.3900000000000001,1.58
Boyacá,2021-01-08,1.47,1.27,1.71,1.4000000000000001,1.58
Boyacá,2021-01-09,1.4000000000000001,1.2,1.6300000000000001,1.34,1.52
Boyacá,2021-01-10,1.33,1.1300000000000001,1.55,1.25,1.42
Boyacá,2021-01-11,1.2,0.99,1.4000000000000001,1.12,1.29
Boyacá,2021-01-12,1.1400000000000001,0.93,1.34,1.06,1.23
Boyacá,2021-01-13,1.17,0.97,1.3800000000000001,1.1,1.27
Boyacá,2021-01-14,1.1400000000000001,0.9400000000000001,1.35,1.07,1.24
Boyacá,2021-01-15,1.16,0.97,1.3800000000000001,1.1,1.27
Boyacá,2021-01-16,1.1,0.91,1.32,1.04,1.21
Boyacá,2021-01-17,1.19,1.0,1.41,1.12,1.29
Boyacá,2021-01-18,1.2,1.0,1.4000000000000001,1.1400000000000001,1.31
Boyacá,2021-01-19,1.1400000000000001,0.9500000000000001,1.35,1.08,1.25
Boyacá,2021-01-20,1.08,0.89,1.29,1.02,1.19
Boyacá,2021-01-21,1.05,0.86,1.26,1.0,1.17
Boyacá,2021-01-22,0.99,0.8,1.2,0.93,1.1
Boyacá,2021-01-23,0.99,0.79,1.19,0.93,1.1
Boyacá,2021-01-24,0.92,0.73,1.1400000000000001,0.85,1.02
Boyacá,2021-01-25,0.91,0.71,1.12,0.84,1.01
Boyacá,2021-01-26,0.9400000000000001,0.74,1.1500000000000001,0.87,1.04
Boyacá,2021-01-27,0.93,0.73,1.1400000000000001,0.86,1.03
Boyacá,2021-01-28,0.88,0.68,1.1,0.8,0.97
Boyacá,2021-01-29,0.84,0.64,1.06,0.78,0.96
Boyacá,2021-01-30,0.78,0.56,0.98,0.71,0.89
Boyacá,2021-01-31,0.71,0.5,0.93,0.64,0.8200000000000001
Boyacá,2021-02-01,0.7000000000000001,0.5,0.9400000000000001,0.63,0.81
Boyacá,2021-02-02,0.7000000000000001,0.48,0.92,0.64,0.8300000000000001
Boyacá,2021-02-03,0.73,0.52,0.97,0.67,0.86
Boyacá,2021-02-04,0.76,0.54,1.0,0.68,0.87
Boyacá,2021-02-05,0.74,0.51,0.97,0.66,0.85
Boyacá,2021-02-06,0.72,0.51,0.98,0.64,0.8300000000000001
Boyacá,2021-02-07,0.68,0.45,0.92,0.61,0.81
Boyacá,2021-02-08,0.66,0.43,0.91,0.59,0.79
Boyacá,2021-02-09,0.67,0.44,0.93,0.59,0.79
Boyacá,2021-02-10,0.6900000000000001,0.45,0.9400000000000001,0.59,0.79
Boyacá,2021-02-11,0.72,0.48,0.98,0.65,0.86
Boyacá,2021-02-12,0.73,0.48,0.98,0.65,0.86
Boyacá,2021-02-13,0.67,0.43,0.9400000000000001,0.58,0.79
Boyacá,2021-02-14,0.65,0.4,0.91,0.56,0.77
Boyacá,2021-02-15,0.63,0.38,0.9,0.55,0.77
Boyacá,2021-02-16,0.62,0.37,0.9,0.53,0.75
Boyacá,2021-02-17,0.64,0.39,0.93,0.54,0.76
Boyacá,2021-02-18,0.67,0.41000000000000003,0.9500000000000001,0.6,0.8300000000000001
Boyacá,2021-02-19,0.68,0.42,0.97,0.6,0.8300000000000001
Boyacá,2021-02-20,0.71,0.44,0.99,0.62,0.85
Boyacá,2021-02-21,0.6900000000000001,0.43,0.99,0.6,0.8300000000000001
Boyacá,2021-02-22,0.66,0.38,0.9400000000000001,0.55,0.78
Boyacá,2021-02-23,0.62,0.35000000000000003,0.92,0.54,0.78
Boyacá,2021-02-24,0.61,0.34,0.92,0.52,0.76
Boyacá,2021-02-25,0.61,0.33,0.92,0.5,0.74
Boyacá,2021-02-26,0.64,0.37,0.97,0.55,0.8
Boyacá,2021-02-27,0.68,0.39,0.99,0.58,0.8300000000000001
Boyacá,2021-02-28,0.7000000000000001,0.42,1.03,0.6,0.85
Boyacá,2021-03-01,0.74,0.45,1.06,0.63,0.88
Boyacá,2021-03-02,0.76,0.46,1.07,0.64,0.89
Boyacá,2021-03-03,0.76,0.47000000000000003,1.09,0.67,0.93
Boyacá,2021-03-04,0.76,0.46,1.08,0.66,0.92
Boyacá,2021-03-05,0.73,0.43,1.05,0.64,0.9
Boyacá,2021-03-06,0.71,0.42,1.05,0.61,0.87
Boyacá,2021-03-07,0.72,0.41000000000000003,1.04,0.61,0.87
Boyacá,2021-03-08,0.72,0.42,1.06,0.6,0.86
Boyacá,2021-03-09,0.72,0.4,1.04,0.62,0.89
Boyacá,2021-03-10,0.73,0.42,1.07,0.63,0.9
Boyacá,2021-03-11,0.73,0.41000000000000003,1.06,0.62,0.89
Boyacá,2021-03-12,0.72,0.41000000000000003,1.07,0.6,0.87
Boyacá,2021-03-13,0.71,0.38,1.04,0.61,0.89
Boyacá,2021-03-14,0.72,0.39,1.06,0.61,0.89
Boyacá,2021-03-15,0.72,0.4,1.08,0.61,0.89
Boyacá,2021-03-16,0.75,0.42,1.1,0.63,0.91
Boyacá,2021-03-17,0.79,0.47000000000000003,1.16,0.66,0.9400000000000001
Boyacá,2021-03-18,0.84,0.52,1.21,0.7000000000000001,0.98
Boyacá,2021-03-19,0.86,0.54,1.23,0.72,1.0
Boyacá,2021-03-20,0.86,0.54,1.23,0.72,1.0
Boyacá,2021-03-21,0.85,0.52,1.21,0.71,0.99
Boyacá,2021-03-22,0.85,0.52,1.21,0.75,1.04
Boyacá,2021-03-23,0.86,0.53,1.22,0.76,1.05
Boyacá,2021-03-24,0.88,0.54,1.23,0.77,1.06
Boyacá,2021-03-25,0.9,0.5700000000000001,1.26,0.8,1.09
Boyacá,2021-03-26,0.9400000000000001,0.61,1.3,0.84,1.1300000000000001
Boyacá,2021-03-27,0.9500000000000001,0.62,1.31,0.81,1.09
Boyacá,2021-03-28,0.9400000000000001,0.62,1.31,0.81,1.09
Boyacá,2021-03-29,0.97,0.64,1.32,0.85,1.1300000000000001
Boyacá,2021-03-30,0.9500000000000001,0.62,1.3,0.8300000000000001,1.11
Boyacá,2021-03-31,0.93,0.6,1.28,0.81,1.09
Boyacá,2021-04-01,0.92,0.59,1.27,0.8,1.08
Boyacá,2021-04-02,0.9400000000000001,0.61,1.29,0.8200000000000001,1.1
Boyacá,2021-04-03,0.99,0.67,1.35,0.88,1.16
Boyacá,2021-04-04,1.02,0.7000000000000001,1.3800000000000001,0.91,1.19
Boyacá,2021-04-05,1.0,0.67,1.34,0.9,1.18
Boyacá,2021-04-06,1.04,0.72,1.3900000000000001,0.9400000000000001,1.22
Boyacá,2021-04-07,1.09,0.78,1.45,0.99,1.27
Boyacá,2021-04-08,1.1300000000000001,0.81,1.47,1.0,1.27
Boyacá,2021-04-09,1.1400000000000001,0.8200000000000001,1.47,1.03,1.3
Boyacá,2021-04-10,1.18,0.85,1.49,1.08,1.35
Boyacá,2021-04-11,1.23,0.93,1.57,1.11,1.37
Boyacá,2021-04-12,1.3,0.99,1.61,1.2,1.46
Boyacá,2021-04-13,1.34,1.04,1.6500000000000001,1.22,1.47
Boyacá,2021-04-14,1.3800000000000001,1.1,1.7,1.28,1.53
Boyacá,2021-04-15,1.37,1.09,1.67,1.27,1.51
Boyacá,2021-04-16,1.42,1.1500000000000001,1.72,1.34,1.58
Boyacá,2021-04-17,1.41,1.1500000000000001,1.71,1.31,1.54
Boyacá,2021-04-18,1.4000000000000001,1.1400000000000001,1.68,1.33,1.56
Boyacá,2021-04-19,1.36,1.1,1.6300000000000001,1.27,1.49
Boyacá,2021-04-20,1.37,1.11,1.6300000000000001,1.29,1.51
Boyacá,2021-04-21,1.31,1.05,1.56,1.21,1.42
Boyacá,2021-04-22,1.31,1.07,1.58,1.23,1.44
Boyacá,2021-04-23,1.25,1.0,1.5,1.17,1.3800000000000001
Boyacá,2021-04-24,1.25,1.01,1.51,1.18,1.3900000000000001
Boyacá,2021-04-25,1.23,0.98,1.47,1.16,1.37
Boyacá,2021-04-26,1.25,1.02,1.51,1.16,1.36
Boyacá,2021-04-27,1.25,1.03,1.52,1.17,1.37
Boyacá,2021-04-28,1.28,1.04,1.52,1.2,1.4000000000000001
Boyacá,2021-04-29,1.3,1.06,1.53,1.23,1.43
Boyacá,2021-04-30,1.29,1.07,1.54,1.23,1.43
Boyacá,2021-05-01,1.26,1.03,1.49,1.17,1.36
Boyacá,2021-05-02,1.26,1.04,1.5,1.18,1.37
Boyacá,2021-05-03,1.27,1.05,1.5,1.2,1.3900000000000001
Boyacá,2021-05-04,1.27,1.05,1.5,1.2,1.3900000000000001
Boyacá,2021-05-05,1.28,1.06,1.5,1.19,1.37
Boyacá,2021-05-06,1.25,1.04,1.48,1.17,1.35
Boyacá,2021-05-07,1.21,1.0,1.44,1.1300000000000001,1.31
Boyacá,2021-05-08,1.1300000000000001,0.92,1.35,1.06,1.24
Boyacá,2021-05-09,1.04,0.8300000000000001,1.26,0.97,1.1500000000000001
Boyacá,2021-05-10,0.99,0.79,1.23,0.92,1.1
Boyacá,2021-05-11,1.03,0.8200000000000001,1.26,0.9500000000000001,1.1300000000000001
Boyacá,2021-05-12,1.1,0.9,1.34,1.02,1.2
Boyacá,2021-05-13,1.16,0.9500000000000001,1.3900000000000001,1.08,1.26
Boyacá,2021-05-14,1.19,0.97,1.4000000000000001,1.12,1.3
Boyacá,2021-05-15,1.19,0.99,1.42,1.1300000000000001,1.31
Boyacá,2021-05-16,1.2,0.99,1.41,1.1400000000000001,1.32
Boyacá,2021-05-17,1.1400000000000001,0.9400000000000001,1.36,1.08,1.26
Boyacá,2021-05-18,1.07,0.86,1.28,1.01,1.19
Boyacá,2021-05-19,1.04,0.84,1.26,0.98,1.16
Boyacá,2021-05-20,1.07,0.86,1.28,1.01,1.19
Boyacá,2021-05-21,1.1400000000000001,0.9400000000000001,1.36,1.08,1.26
Boyacá,2021-05-22,1.19,0.99,1.41,1.11,1.28
Boyacá,2021-05-23,1.22,1.02,1.43,1.1500000000000001,1.32
Boyacá,2021-05-24,1.28,1.09,1.5,1.22,1.3900000000000001
Boyacá,2021-05-25,1.31,1.12,1.52,1.26,1.43
Boyacá,2021-05-26,1.26,1.07,1.46,1.18,1.34
Boyacá,2021-05-27,1.21,1.02,1.41,1.1400000000000001,1.3
Boyacá,2021-05-28,1.1400000000000001,0.96,1.35,1.07,1.23
Boyacá,2021-05-29,1.16,0.98,1.37,1.1,1.26
Boyacá,2021-05-30,1.12,0.92,1.3,1.05,1.21
Boyacá,2021-05-31,1.1500000000000001,0.96,1.34,1.09,1.25
Boyacá,2021-06-01,1.2,1.02,1.4000000000000001,1.1400000000000001,1.3
Boyacá,2021-06-02,1.29,1.11,1.49,1.23,1.3900000000000001
Boyacá,2021-06-03,1.31,1.1300000000000001,1.5,1.23,1.3800000000000001
Boyacá,2021-06-04,1.32,1.1300000000000001,1.49,1.25,1.4000000000000001
Boyacá,2021-06-05,1.23,1.06,1.42,1.17,1.32
Caquetá,2020-06-24,3.0,1.01,6.99,2.04,4.45
Caquetá,2020-06-25,2.87,1.02,6.29,1.95,4.11
Caquetá,2020-06-26,2.77,0.96,5.78,1.96,3.96
Caquetá,2020-06-27,3.0100000000000002,1.1300000000000001,5.98,2.14,4.17
Caquetá,2020-06-28,2.81,1.1,5.42,2.09,3.91
Caquetá,2020-06-29,2.67,1.08,5.05,1.97,3.64
Caquetá,2020-06-30,2.5500000000000003,1.05,4.76,1.8800000000000001,3.44
Caquetá,2020-07-01,2.65,1.12,4.76,2.04,3.58
Caquetá,2020-07-02,2.5100000000000002,1.03,4.4,1.86,3.2800000000000002
Caquetá,2020-07-03,2.56,1.12,4.38,2.0,3.38
Caquetá,2020-07-04,2.56,1.19,4.3,2.0100000000000002,3.3200000000000003
Caquetá,2020-07-05,2.5300000000000002,1.18,4.11,1.97,3.2
Caquetá,2020-07-06,2.36,1.1400000000000001,3.86,1.87,3.0100000000000002
Caquetá,2020-07-07,2.24,1.07,3.62,1.78,2.85
Caquetá,2020-07-08,2.14,1.04,3.46,1.67,2.68
Caquetá,2020-07-09,2.22,1.1300000000000001,3.49,1.82,2.81
Caquetá,2020-07-10,2.11,1.08,3.31,1.7,2.63
Caquetá,2020-07-11,2.02,1.01,3.13,1.6600000000000001,2.5500000000000003
Caquetá,2020-07-12,1.8900000000000001,0.9500000000000001,2.97,1.5,2.34
Caquetá,2020-07-13,2.06,1.08,3.08,1.6500000000000001,2.48
Caquetá,2020-07-14,2.07,1.1300000000000001,3.0500000000000003,1.73,2.5300000000000002
Caquetá,2020-07-15,2.15,1.28,3.13,1.84,2.61
Caquetá,2020-07-16,2.48,1.6300000000000001,3.39,2.19,2.92
Caquetá,2020-07-17,2.64,1.85,3.46,2.31,2.97
Caquetá,2020-07-18,2.6,1.9000000000000001,3.36,2.34,2.94
Caquetá,2020-07-19,2.43,1.78,3.1,2.22,2.77
Caquetá,2020-07-20,2.14,1.54,2.7600000000000002,1.9000000000000001,2.4
Caquetá,2020-07-21,1.92,1.37,2.52,1.69,2.16
Caquetá,2020-07-22,1.77,1.22,2.31,1.57,2.02
Caquetá,2020-07-23,1.57,1.07,2.13,1.4000000000000001,1.84
Caquetá,2020-07-24,1.57,1.08,2.11,1.41,1.84
Caquetá,2020-07-25,1.58,1.09,2.09,1.3800000000000001,1.79
Caquetá,2020-07-26,1.6500000000000001,1.17,2.14,1.47,1.87
Caquetá,2020-07-27,1.71,1.25,2.19,1.55,1.94
Caquetá,2020-07-28,1.7,1.28,2.19,1.52,1.8900000000000001
Caquetá,2020-07-29,1.76,1.34,2.21,1.62,1.98
Caquetá,2020-07-30,1.82,1.41,2.24,1.6500000000000001,1.99
Caquetá,2020-07-31,1.8900000000000001,1.51,2.3000000000000003,1.77,2.1
Caquetá,2020-08-01,1.9000000000000001,1.54,2.29,1.77,2.08
Caquetá,2020-08-02,1.9100000000000001,1.56,2.27,1.8,2.1
Caquetá,2020-08-03,1.78,1.46,2.14,1.6600000000000001,1.94
Caquetá,2020-08-04,1.73,1.41,2.06,1.62,1.8900000000000001
Caquetá,2020-08-05,1.57,1.26,1.8900000000000001,1.46,1.72
Caquetá,2020-08-06,1.58,1.29,1.9100000000000001,1.49,1.75
Caquetá,2020-08-07,1.49,1.2,1.8,1.4000000000000001,1.6500000000000001
Caquetá,2020-08-08,1.48,1.2,1.79,1.4000000000000001,1.6500000000000001
Caquetá,2020-08-09,1.44,1.16,1.74,1.34,1.58
Caquetá,2020-08-10,1.43,1.16,1.73,1.35,1.59
Caquetá,2020-08-11,1.41,1.1400000000000001,1.7,1.3,1.53
Caquetá,2020-08-12,1.3900000000000001,1.12,1.67,1.3,1.53
Caquetá,2020-08-13,1.32,1.06,1.61,1.23,1.46
Caquetá,2020-08-14,1.32,1.06,1.6,1.2,1.42
