fecha,departamento,casos,dp
2020-11-07,Guainía,1156.0,94
2020-11-07,Guaviare,1577.0,95
2020-11-07,San Andrés y Providencia,1941.0,88
2020-11-07,Amazonas,2946.0,91
2020-11-07,Arauca,3583.0,81
2020-11-07,Chocó,4254.0,27
2020-11-07,Putumayo,4536.0,86
2020-11-07,Casanare,5543.0,85
2020-11-07,La Guajira,10558.0,44
2020-11-07,Caquetá,11897.0,18
2020-11-07,Quindío,11951.0,63
2020-11-07,Cauca,13948.0,19
2020-11-07,Sucre,15839.0,70
2020-11-07,Boyacá,16454.0,15
2020-11-07,Caldas,16698.0,17
2020-11-07,Magdalena,17781.0,47
2020-11-07,Risaralda,18950.0,66
2020-11-07,Tolima,22492.0,73
2020-11-07,Nariño,22970.0,52
2020-11-07,Norte de Santander,23081.0,54
2020-11-07,Meta,24430.0,50
2020-11-07,Huila,25533.0,41
2020-11-07,Córdoba,26987.0,23
2020-11-07,Cesar,27103.0,20
2020-11-07,Bolívar,33982.0,13
2020-11-07,Cundinamarca,44930.0,25
2020-11-07,Santander,45275.0,68
2020-11-07,Atlántico,73256.0,8
2020-11-07,Valle del Cauca,89009.0,76
2020-11-07,Antioquia,182344.0,5
2020-11-07,Bogotá D.C.,333540.0,11
2020-11-08,Vichada,835.0,99
2020-11-08,Vaupés,1076.0,97
2020-11-08,Guainía,1160.0,94
2020-11-08,Guaviare,1594.0,95
2020-11-08,San Andrés y Providencia,1951.0,88
2020-11-08,Amazonas,2956.0,91
2020-11-08,Arauca,3608.0,81
2020-11-08,Chocó,4256.0,27
2020-11-08,Putumayo,4557.0,86
2020-11-08,Casanare,5599.0,85
2020-11-08,La Guajira,10664.0,44
2020-11-08,Caquetá,11961.0,18
2020-11-08,Quindío,12290.0,63
2020-11-08,Cauca,14042.0,19
2020-11-08,Sucre,15855.0,70
2020-11-08,Boyacá,16674.0,15
2020-11-08,Caldas,17109.0,17
2020-11-08,Magdalena,17840.0,47
2020-11-08,Risaralda,19240.0,66
2020-11-08,Tolima,22818.0,73
2020-11-08,Nariño,23113.0,52
2020-11-08,Norte de Santander,23240.0,54
2020-11-08,Meta,24582.0,50
2020-11-08,Huila,25766.0,41
2020-11-08,Córdoba,27079.0,23
2020-11-08,Cesar,27233.0,20
2020-11-08,Bolívar,34035.0,13
2020-11-08,Cundinamarca,45225.0,25
2020-11-08,Santander,45562.0,68
2020-11-08,Atlántico,73430.0,8
2020-11-08,Valle del Cauca,89710.0,76
2020-11-08,Antioquia,184048.0,5
2020-11-08,Bogotá D.C.,334785.0,11
2020-11-09,Vichada,845.0,99
2020-11-09,Vaupés,1077.0,97
2020-11-09,Guainía,1162.0,94
2020-11-09,Guaviare,1605.0,95
2020-11-09,San Andrés y Providencia,1951.0,88
2020-11-09,Amazonas,2956.0,91
2020-11-09,Arauca,3614.0,81
2020-11-09,Chocó,4264.0,27
2020-11-09,Putumayo,4581.0,86
2020-11-09,Casanare,5653.0,85
2020-11-09,La Guajira,10715.0,44
2020-11-09,Caquetá,12109.0,18
2020-11-09,Quindío,12368.0,63
2020-11-09,Cauca,14061.0,19
2020-11-09,Sucre,15911.0,70
2020-11-09,Boyacá,16818.0,15
2020-11-09,Caldas,17345.0,17
2020-11-09,Magdalena,17900.0,47
2020-11-09,Risaralda,19319.0,66
2020-11-09,Tolima,23001.0,73
2020-11-09,Nariño,23181.0,52
2020-11-09,Norte de Santander,23415.0,54
2020-11-09,Meta,24691.0,50
2020-11-09,Huila,25997.0,41
2020-11-09,Córdoba,27104.0,23
2020-11-09,Cesar,27368.0,20
2020-11-09,Bolívar,34120.0,13
2020-11-09,Cundinamarca,45506.0,25
2020-11-09,Santander,45766.0,68
2020-11-09,Atlántico,73574.0,8
2020-11-09,Valle del Cauca,90127.0,76
2020-11-09,Antioquia,184609.0,5
2020-11-09,Bogotá D.C.,336363.0,11
2020-11-10,Vichada,845.0,99
2020-11-10,Vaupés,1078.0,97
2020-11-10,Guainía,1165.0,94
2020-11-10,Guaviare,1609.0,95
2020-11-10,San Andrés y Providencia,1951.0,88
2020-11-10,Amazonas,2959.0,91
2020-11-10,Arauca,3641.0,81
2020-11-10,Chocó,4264.0,27
2020-11-10,Putumayo,4589.0,86
2020-11-10,Casanare,5705.0,85
2020-11-10,La Guajira,10736.0,44
2020-11-10,Caquetá,12154.0,18
2020-11-10,Quindío,12550.0,63
2020-11-10,Cauca,14209.0,19
2020-11-10,Sucre,15947.0,70
2020-11-10,Boyacá,17032.0,15
2020-11-10,Caldas,17866.0,17
2020-11-10,Magdalena,18020.0,47
2020-11-10,Risaralda,19440.0,66
2020-11-10,Tolima,23142.0,73
2020-11-10,Nariño,23222.0,52
2020-11-10,Norte de Santander,23556.0,54
2020-11-10,Meta,24852.0,50
2020-11-10,Huila,26114.0,41
2020-11-10,Córdoba,27232.0,23
2020-11-10,Cesar,27450.0,20
2020-11-10,Bolívar,34219.0,13
2020-11-10,Cundinamarca,45822.0,25
2020-11-10,Santander,46047.0,68
2020-11-10,Atlántico,73715.0,8
2020-11-10,Valle del Cauca,91343.0,76
2020-11-10,Antioquia,186237.0,5
2020-11-10,Bogotá D.C.,337977.0,11
2020-11-11,Vichada,849.0,99
2020-11-11,Vaupés,1093.0,97
2020-11-11,Guainía,1165.0,94
2020-11-11,Guaviare,1648.0,95
2020-11-11,San Andrés y Providencia,1963.0,88
2020-11-11,Amazonas,2960.0,91
2020-11-11,Arauca,3658.0,81
2020-11-11,Chocó,4268.0,27
2020-11-11,Putumayo,4627.0,86
2020-11-11,Casanare,5768.0,85
2020-11-11,La Guajira,10798.0,44
2020-11-11,Caquetá,12192.0,18
2020-11-11,Quindío,12761.0,63
2020-11-11,Cauca,14303.0,19
2020-11-11,Sucre,15961.0,70
2020-11-11,Boyacá,17345.0,15
2020-11-11,Magdalena,18057.0,47
2020-11-11,Caldas,18226.0,17
2020-11-11,Risaralda,19704.0,66
2020-11-11,Tolima,23346.0,73
2020-11-11,Nariño,23388.0,52
2020-11-11,Norte de Santander,23823.0,54
2020-11-11,Meta,25073.0,50
2020-11-11,Huila,26353.0,41
2020-11-11,Córdoba,27258.0,23
2020-11-11,Cesar,27550.0,20
2020-11-11,Bolívar,34358.0,13
2020-11-11,Cundinamarca,46136.0,25
2020-11-11,Santander,46485.0,68
2020-11-11,Atlántico,73898.0,8
2020-11-11,Valle del Cauca,92329.0,76
2020-11-11,Antioquia,187889.0,5
2020-11-11,Bogotá D.C.,340109.0,11
2020-11-12,Vichada,849.0,99
2020-11-12,Vaupés,1095.0,97
2020-11-12,Guainía,1165.0,94
2020-11-12,Guaviare,1656.0,95
2020-11-12,San Andrés y Providencia,1965.0,88
2020-11-12,Amazonas,2981.0,91
2020-11-12,Arauca,3716.0,81
2020-11-12,Chocó,4283.0,27
2020-11-12,Putumayo,4639.0,86
2020-11-12,Casanare,5821.0,85
2020-11-12,La Guajira,10847.0,44
2020-11-12,Caquetá,12257.0,18
2020-11-12,Quindío,12978.0,63
2020-11-12,Cauca,14427.0,19
2020-11-12,Sucre,15984.0,70
2020-11-12,Boyacá,17699.0,15
2020-11-12,Magdalena,18118.0,47
2020-11-12,Caldas,18684.0,17
2020-11-12,Risaralda,19869.0,66
2020-11-12,Nariño,23518.0,52
2020-11-12,Tolima,23662.0,73
2020-11-12,Norte de Santander,24056.0,54
2020-11-12,Meta,25191.0,50
2020-11-12,Huila,26510.0,41
2020-11-12,Córdoba,27302.0,23
2020-11-12,Cesar,27664.0,20
2020-11-12,Bolívar,34468.0,13
2020-11-12,Cundinamarca,46446.0,25
2020-11-12,Santander,46813.0,68
2020-11-12,Atlántico,74036.0,8
2020-11-12,Valle del Cauca,93533.0,76
2020-11-12,Antioquia,189483.0,5
2020-11-12,Bogotá D.C.,342311.0,11
2020-11-13,Vichada,855.0,99
2020-11-13,Vaupés,1096.0,97
2020-11-13,Guainía,1165.0,94
2020-11-13,Guaviare,1667.0,95
2020-11-13,San Andrés y Providencia,1974.0,88
2020-11-13,Amazonas,2982.0,91
2020-11-13,Arauca,3735.0,81
2020-11-13,Chocó,4288.0,27
2020-11-13,Putumayo,4648.0,86
2020-11-13,Casanare,5874.0,85
2020-11-13,La Guajira,10899.0,44
2020-11-13,Caquetá,12308.0,18
2020-11-13,Quindío,13126.0,63
2020-11-13,Cauca,14523.0,19
2020-11-13,Sucre,16024.0,70
2020-11-13,Boyacá,17916.0,15
2020-11-13,Magdalena,18248.0,47
2020-11-13,Caldas,19331.0,17
2020-11-13,Risaralda,20078.0,66
2020-11-13,Nariño,23609.0,52
2020-11-13,Tolima,24148.0,73
2020-11-13,Norte de Santander,24243.0,54
2020-11-13,Meta,25333.0,50
2020-11-13,Huila,26825.0,41
2020-11-13,Córdoba,27361.0,23
2020-11-13,Cesar,27812.0,20
2020-11-13,Bolívar,34737.0,13
2020-11-13,Cundinamarca,46929.0,25
2020-11-13,Santander,47350.0,68
2020-11-13,Atlántico,74250.0,8
2020-11-13,Valle del Cauca,94431.0,76
2020-11-13,Antioquia,191192.0,5
2020-11-13,Bogotá D.C.,343758.0,11
2020-11-14,Vichada,857.0,99
2020-11-14,Vaupés,1108.0,97
2020-11-14,Guainía,1168.0,94
2020-11-14,Guaviare,1686.0,95
2020-11-14,San Andrés y Providencia,1978.0,88
2020-11-14,Amazonas,2996.0,91
2020-11-14,Arauca,3774.0,81
2020-11-14,Chocó,4356.0,27
2020-11-14,Putumayo,4667.0,86
2020-11-14,Casanare,5949.0,85
2020-11-14,La Guajira,10923.0,44
2020-11-14,Caquetá,12360.0,18
2020-11-14,Quindío,13828.0,63
2020-11-14,Cauca,14572.0,19
